"GeneID","Count","Chr","Pops","Metapops","Stats","Evidence","SourceIDs","ratio","gene_biotype"
"ENSG00000263904",2,"18","CLM,PUR","AMR","iHS","LD","05_4572,05_13217",2,"lncRNA"
"ENSG00000263961",2,"1","ASW,GWD","AFR","iHS","LD","05_658,05_7063",2,"protein_coding"
"ENSG00000264006",4,"10","CEU,IBS,MXL,TSI","EUR,AMR","iHS","LD","05_2667,05_7945,05_11440,05_14118",2,"protein_coding"
"ENSG00000264012",4,"18","GBR,GIH,ITU,PJL","EUR,SAS","iHS","LD","05_6399,05_6944,05_8644,05_12657",2,"lncRNA"
"ENSG00000264054",2,"18","ESN,YRI","AFR","iHS","LD","05_5231,05_14924",2,"processed_pseudogene"
"ENSG00000264104",4,"18","BEB,FIN,GBR,STU","SAS,EUR","iHS","LD","05_1683,05_5848,05_6404,05_13731",2,"processed_pseudogene"
"ENSG00000264119",4,"3","JPT,YRI,ACB,ESN","EAS,AFR","XPEHH/Rsb,iHS","LD","02_225,05_121,05_4786,05_14511",2,"miRNA"
"ENSG00000264125",2,"17","JPT,CHB","EAS","iHS","LD","03_227,05_9192",2,"lncRNA"
"ENSG00000264136",2,"9","BPY,BSP","AFR","XPEHH","LD","12_854,12_994",2,"miRNA"
"ENSG00000264163",2,"9","BPY,BSP","AFR","XPEHH","LD","12_854,12_994",2,"miRNA"
"ENSG00000264164",2,"17","ACB,LWK","AFR","iHS","LD","05_531,05_10411",2,"transcribed_processed_pseudogene"
"ENSG00000264215",6,"17","FIN,IBS,JPT,MXL,PEL,TSI","EUR,EAS,AMR","iHS","LD","05_5821,05_8104,05_9191,05_11585,05_12087,05_14280",2,"lncRNA"
"ENSG00000264300",2,"17","ACB,LWK","AFR","iHS","LD","05_531,05_10411",2,"transcribed_processed_pseudogene"
"ENSG00000264313",4,"10","GBR,KHV,NA","EUR,EAS","iHS,XPEHH","LD","05_6250,05_9661,12_312,12_1081",2,"misc_RNA"
"ENSG00000264322",12,"17","CEU,GBR,IBS,PUR,ASW,earlyEUR,NA","EUR,AMR,AFR,EAS,MDE,SAS","iHS,Fst,SF2,XPEHH","LD,PD,DFS","02_18,02_98,05_6388,05_8111,05_13208,07_687,08_39,12_737,12_1060,12_1140,12_1228,12_1394",2,"misc_RNA"
"ENSG00000264397",2,"16","BEB,PJL","SAS","iHS","LD","05_1627,05_12618",2,"miRNA"
"ENSG00000264444",2,"18","CHB,CHS","EAS","iHS","LD","05_3397,05_3988",2,"processed_pseudogene"
"ENSG00000264472",2,"18","CHB,CHS","EAS","iHS","LD","05_3397,05_3988",2,"lncRNA"
"ENSG00000264497",2,"17","ACB,LWK","AFR","iHS","LD","05_531,05_10411",2,"processed_pseudogene"
"ENSG00000264538",8,"17","JPT,YRI,BEB,ESN,MSL,ASW,CHB,CEU","EAS,AFR,SAS,EUR","XPEHH/Rsb,iHS,Fst","LD,PD","02_238,05_1649,05_5206,05_9193,05_11049,05_14906,07_324,07_680",2,"transcribed_unprocessed_pseudogene"
"ENSG00000264559",4,"11","CDX,JPT,KHV,MXL","EAS,AMR","iHS","LD","05_2129,05_9088,05_9680,05_11473",2,"miRNA"
"ENSG00000264577",2,"17","ESN,MSL","AFR","iHS","LD","05_5204,05_11047",2,"lncRNA"
"ENSG00000264615",4,"9","CHB,CHS,KHV,MXL","EAS,AMR","iHS","LD","05_3208,05_3797,05_9622,05_11414",2,"misc_RNA"
"ENSG00000264616",6,"20","BEB,CEU,FIN,GBR,PUR,TSI","SAS,EUR,AMR","iHS","LD","05_1703,05_2874,05_5869,05_6431,05_13246,05_14329",2,"miRNA"
"ENSG00000264623",2,"3","FIN,GBR","EUR","iHS","LD","05_5425,05_6038",2,"miRNA"
"ENSG00000264662",6,"17","FIN,IBS,JPT,MXL,PEL,TSI","EUR,EAS,AMR","iHS","LD","05_5821,05_8104,05_9191,05_11585,05_12087,05_14280",2,"processed_pseudogene"
"ENSG00000264678",8,"4","ASW,CDX,CEU,ESN,FIN,KHV,PUR,YRI","AFR,EAS,EUR,AMR","iHS","LD","05_792,05_1917,05_2495,05_4842,05_5477,05_9480,05_12901,05_14571",2,"miRNA"
"ENSG00000264684",2,"2","CLM,MXL","AMR","iHS","LD","05_4125,05_11208",2,"miRNA"
"ENSG00000264714",2,"18","ACB,ASW","AFR","iHS","LD","05_542,05_1154",2,"transcribed_processed_pseudogene"
"ENSG00000264744",2,"9","BPY,BSP","AFR","XPEHH","LD","12_854,12_994",2,"miRNA"
"ENSG00000264747",2,"10","CHB,KHV","EAS","iHS","LD","05_3239,05_9657",2,"miRNA"
"ENSG00000264788",2,"8","CEU,IBS","EUR","iHS","LD","05_2619,05_7883",2,"miRNA"
"ENSG00000264812",4,"17","ESN,LWK,PEL,YRI","AFR,AMR","iHS","LD","05_5215,05_10421,05_12102,05_14913",2,"lncRNA"
"ENSG00000264813",4,"17","CHS,KHV,BPY,BSP","EAS,AFR","iHS,XPEHH","LD","05_3968,05_9805,12_841,12_951",2,"protein_coding"
"ENSG00000264843",2,"18","ACB,ASW","AFR","iHS","LD","05_542,05_1154",2,"lncRNA"
"ENSG00000264926",2,"1","ESN,YRI","AFR","iHS","LD","05_4654,05_14391",2,"miRNA"
"ENSG00000264937",2,"15","JPT,NA","EAS","iHS,XPEHH","LD","05_9163,12_1125",2,"lncRNA"
"ENSG00000264947",2,"16","CDX,KHV","EAS","iHS","LD","05_2221,05_9784",2,"miRNA"
"ENSG00000264982",2,"18","CLM,PUR","AMR","iHS","LD","05_4572,05_13217",2,"lncRNA"
"ENSG00000265089",2,"7","GIH,ITU","SAS","iHS","LD","05_6685,05_8384",2,"miRNA"
"ENSG00000265098",2,"15","MXL,NA","AMR","iHS","LD","05_11555,12_52",2,"miRNA"
"ENSG00000265123",4,"6","CEU,PEL,earlyEUR","EUR,AMR","iHS,SF2","LD,DFS","03_355,03_356,05_11856,08_30",2,"misc_RNA"
"ENSG00000265142",4,"18","CHS,FIN,JPT,KHV","EAS,EUR","iHS","LD","05_3974,05_5841,05_9213,05_9812",2,"lncRNA"
"ENSG00000265205",2,"17","ESN,MSL","AFR","iHS","LD","05_5204,05_11047",2,"lncRNA"
"ENSG00000265252",2,"2","CDX,KHV","EAS","iHS","LD","05_1838,05_9402",2,"miRNA"
"ENSG00000265298",2,"17","ASW,ESN","AFR","iHS","LD","05_1148,05_5213",2,"unprocessed_pseudogene"
"ENSG00000265456",2,"X","BEB,STU","SAS","iHS","LD","05_1739,05_13790",2,"miRNA"
"ENSG00000265479",2,"7","ACB,ESN","AFR","iHS","LD","05_294,05_4945",2,"lncRNA"
"ENSG00000265491",2,"1","ACB,ESN","AFR","iHS","LD","05_31,05_4675",2,"protein_coding"
"ENSG00000265542",4,"17","CDX,KHV,MSL,NA","EAS,AFR","iHS,XPEHH","LD","05_2241,05_9803,05_11057,12_1082",2,"lncRNA"
"ENSG00000265555",4,"18","BEB,FIN,GBR,STU","SAS,EUR","iHS","LD","05_1683,05_5848,05_6404,05_13731",2,"lncRNA"
"ENSG00000265558",4,"6","CHB,MXL,PEL,NA","EAS,AMR","iHS","LD","05_3153,05_11355,05_11875,12_331",2,"miRNA"
"ENSG00000265565",4,"6","ESN,GWD,ITU,MSL","AFR,SAS","iHS","LD","05_4891,05_7233,05_8354,05_10739",2,"miRNA"
"ENSG00000265566",2,"11","CDX,CHS","EAS","iHS","LD","05_2128,05_3850",2,"misc_RNA"
"ENSG00000265617",2,"20","ESN,MSL","AFR","iHS","LD","05_5260,05_11098",2,"miRNA"
"ENSG00000265666",2,"17","ASW,GWD","AFR","iHS","LD","05_1141,05_7516",2,"lncRNA"
"ENSG00000265690",4,"16","CEU,TSI,earlyEUR,CHD","EUR,EAS","iHS,SF2,Tajima_D","LD,DFS","05_2818,05_14273,08_18,10_56",2,"protein_coding"
"ENSG00000265749",2,"17","MXL,PEL","AMR","iHS","LD","05_11582,05_12083",2,"lncRNA"
"ENSG00000265791",8,"17","JPT,YRI,BEB,ESN,MSL,ASW,CHB,CEU","EAS,AFR,SAS,EUR","XPEHH/Rsb,iHS,Fst","LD,PD","02_238,05_1649,05_5206,05_9193,05_11049,05_14906,07_324,07_680",2,"lncRNA"
"ENSG00000265828",2,"6","CEU,NA","EUR","iHS","LD","05_2565,12_455",2,"miRNA"
"ENSG00000265848",2,"9","BPY,BSP","AFR","XPEHH","LD","12_854,12_994",2,"miRNA"
"ENSG00000265867",2,"16","BEB,PJL","SAS","iHS","LD","05_1627,05_12618",2,"miRNA"
"ENSG00000265872",2,"9","BPY,BSP","AFR","XPEHH","LD","12_854,12_994",2,"miRNA"
"ENSG00000265874",2,"11","MXL,PEL","AMR","iHS","LD","05_11475,05_11989",2,"miRNA"
"ENSG00000265888",2,"18","CHS,JPT","EAS","iHS","LD","05_3977,05_9215",2,"lncRNA"
"ENSG00000265917",2,"12","IBS,TSI","EUR","iHS","LD","05_8020,05_14202",2,"miRNA"
"ENSG00000265918",4,"16","CEU,IBS,earlyEUR,CHD","EUR,EAS","iHS,SF2,Tajima_D","LD,DFS","05_2817,05_8094,08_18,10_56",2,"misc_RNA"
"ENSG00000265933",6,"18","BEB,CLM,GIH,JPT,MXL,STU","SAS,AMR,EAS","iHS","LD","05_1670,05_4567,05_6940,05_9211,05_11602,05_13720",2,"lncRNA"
"ENSG00000265981",2,"3","BEB,ITU","SAS","iHS","LD","05_1338,05_8291",2,"miRNA"
"ENSG00000266041",2,"11","MXL,PEL","AMR","iHS","LD","05_11475,05_11989",2,"miRNA"
"ENSG00000266066",2,"17","CEU,GBR","EUR","iHS","LD","05_2834,05_6389",2,"processed_pseudogene"
"ENSG00000266071",2,"20","MXL,PEL","AMR","iHS","LD","05_11630,05_12129",2,"miRNA"
"ENSG00000266086",8,"17","YRI2CHB,BEB,CHS,GIH,ITU,PJL,ASW,CHB,NA","AFR2EAS,SAS,EAS,AFR","XPEHH,iHS,Fst","LD,PD","01_990,05_1661,05_3963,05_6930,05_8631,05_12645,07_329,12_1082",2,"protein_coding"
"ENSG00000266120",2,"17","CHB,JPT","EAS","iHS","LD","05_3369,05_9192",2,"lncRNA"
"ENSG00000266126",2,"17","ESN,YRI","AFR","iHS","LD","05_5202,05_14899",2,"lncRNA"
"ENSG00000266203",6,"1","ACB,ASW,ESN,FIN,PEL,PUR","AFR,EUR,AMR","iHS","LD","05_11,05_623,05_4658,05_5318,05_11682,05_12749",2,"miRNA"
"ENSG00000266213",4,"18","ASW,ESN,GWD,PEL","AFR,AMR","iHS","LD","05_1166,05_5235,05_7541,05_12118",2,"lncRNA"
"ENSG00000266273",4,"18","BEB,CDX,KHV,STU","SAS,EAS","iHS","LD","05_1684,05_2265,05_9826,05_13735",2,"lncRNA"
"ENSG00000266276",4,"18","CDX,CHB,CLM,MXL","EAS,AMR","iHS","LD","05_2258,05_3390,05_4574,05_11609",2,"miRNA"
"ENSG00000266279",2,"17","MXL,PEL","AMR","iHS","LD","05_11582,05_12083",2,"lncRNA"
"ENSG00000266379",2,"17","ACB,LWK","AFR","iHS","LD","05_531,05_10411",2,"transcribed_unprocessed_pseudogene"
"ENSG00000266407",2,"10","CDX,KHV","EAS","iHS","LD","05_2108,05_9664",2,"miRNA"
"ENSG00000266423",2,"11","GIH,ITU","SAS","iHS","LD","05_6804,05_8503",2,"miRNA"
"ENSG00000266441",4,"18","ACB,ESN,KHV,MSL","AFR,EAS","iHS","LD","05_541,05_5218,05_9810,05_11063",2,"lncRNA"
"ENSG00000266461",2,"14","BPY,BSP","AFR","XPEHH","LD","12_832,12_1009",2,"miRNA"
"ENSG00000266472",2,"1","FIN,GBR","EUR","iHS","LD","05_5338,05_5960",2,"protein_coding"
"ENSG00000266509",6,"6","CHB,CHS,CLM,KHV,MXL,ASW","EAS,AMR,AFR","iHS,Fst","LD,PD","05_3125,05_3707,05_4280,05_9541,05_11330,07_139",2,"miRNA"
"ENSG00000266514",2,"9","BPY,BSP","AFR","XPEHH","LD","12_854,12_994",2,"miRNA"
"ENSG00000266518",4,"2","ACB,CLM,MXL,YRI","AFR,AMR","iHS","LD","05_96,05_4145,05_11221,05_14491",2,"miRNA"
"ENSG00000266538",6,"17","BEB,FIN,GBR,IBS,PUR,TSI","SAS,EUR,AMR","iHS","LD","05_1646,05_5820,05_6382,05_8103,05_13204,05_14279",2,"lncRNA"
"ENSG00000266589",4,"15","KHV,CHS,FIN","EAS,EUR","FuLi_D,FuLi_F,iHS","DFS,LD","01_826,05_3934,05_5797,05_9771",2,"miRNA"
"ENSG00000266690",4,"4","ACB,ASW,MSL,PUR","AFR,AMR","iHS","LD","05_158,05_770,05_10664,05_12876",2,"miRNA"
"ENSG00000266696",2,"18","BPY,BSP","AFR","XPEHH","LD","12_831,12_950",2,"lncRNA"
"ENSG00000266777",2,"17","ACB,LWK","AFR","iHS","LD","05_531,05_10411",2,"transcribed_processed_pseudogene"
"ENSG00000266820",2,"17","ASW,ESN","AFR","iHS","LD","05_1148,05_5213",2,"transcribed_unprocessed_pseudogene"
"ENSG00000266827",2,"9","BPY,BSP","AFR","XPEHH","LD","12_854,12_994",2,"miRNA"
"ENSG00000266839",2,"17","YRI,ASW","AFR","iHS","LD","03_718,05_1137",2,"lncRNA"
"ENSG00000266846",4,"18","ASW,CLM,LWK,PEL","AFR,AMR","iHS","LD","05_1152,05_4566,05_10424,05_12104",2,"lncRNA"
"ENSG00000266887",2,"22","CHB,CHS","EAS","iHS","LD","05_3444,05_4032",2,"miRNA"
"ENSG00000266969",2,"18","CDX,CHS","EAS","iHS","LD","05_2251,05_3973",2,"lncRNA"
"ENSG00000267033",2,"19","GIH,ITU","SAS","iHS","LD","05_6957,05_8661",2,"lncRNA"
"ENSG00000267039",2,"18","PUR,NA","AMR","iHS","LD","05_13219,12_51",2,"lncRNA"
"ENSG00000267058",2,"19","BEB,ITU","SAS","iHS","LD","05_1692,05_8665",2,"lncRNA"
"ENSG00000267080",2,"17","GWD,YRI","AFR","iHS","LD","05_7518,05_14910",2,"lncRNA"
"ENSG00000267106",8,"19","BEB,CHB,CLM,FIN,GBR,IBS,ITU,STU","SAS,EAS,AMR,EUR","iHS","LD","05_1687,05_3405,05_4584,05_5852,05_6409,05_8132,05_8659,05_13739",2,"lncRNA"
"ENSG00000267149",2,"19","CEU,IBS","EUR","iHS","LD","05_2864,05_8141",2,"lncRNA"
"ENSG00000267165",6,"18","CEU,CLM,IBS,MXL,STU,TSI","EUR,AMR,SAS","iHS","LD","05_2842,05_4570,05_8119,05_11606,05_13723,05_14298",2,"lncRNA"
"ENSG00000267174",4,"19","CEU,IBS,TSI,ASW","EUR,AFR","iHS,Fst","LD,PD","05_2855,05_8133,05_14309,07_694",2,"lncRNA"
"ENSG00000267191",2,"19","BEB,ITU","SAS","iHS","LD","05_1692,05_8665",2,"lncRNA"
"ENSG00000267247",8,"18","ACB,CHB,FIN,GBR,LWK,PJL,STU,TSI","AFR,EAS,EUR,SAS","iHS","LD","05_543,05_3385,05_5840,05_6398,05_10426,05_12656,05_13724,05_14299",2,"lncRNA"
"ENSG00000267265",2,"19","CEU,IBS","EUR","iHS","LD","05_2864,05_8141",2,"lncRNA"
"ENSG00000267277",4,"19","CEU,IBS,TSI,ASW","EUR,AFR","iHS,Fst","LD,PD","05_2855,05_8133,05_14309,07_694",2,"lncRNA"
"ENSG00000267299",6,"19","CLM,KHV,MXL,PJL,PUR,STU","AMR,EAS,SAS","iHS","LD","05_4582,05_9828,05_11612,05_12667,05_13230,05_13737",2,"lncRNA"
"ENSG00000267374",4,"18","MSL,YRI,ESN,JPT","AFR,EAS","FuLi_D,FuLi_F,iHS","DFS,LD","01_1051,03_721,05_5224,05_9218",2,"lncRNA"
"ENSG00000267425",2,"18","ITU,STU","SAS","iHS","LD","05_8641,05_13722",2,"lncRNA"
"ENSG00000267455",4,"18","CEU,CLM,MXL,PUR","EUR,AMR","iHS","LD","05_2841,05_4570,05_11606,05_13215",2,"lncRNA"
"ENSG00000267477",4,"19","CEU,IBS,TSI,ASW","EUR,AFR","iHS,Fst","LD,PD","05_2855,05_8133,05_14309,07_694",2,"protein_coding"
"ENSG00000267480",4,"18","CDX,CEU,IBS,TSI","EAS,EUR","iHS","LD","05_2250,05_2842,05_8119,05_14298",2,"lncRNA"
"ENSG00000267520",2,"2","GIH,ITU","SAS","iHS","LD","05_6534,05_8239",2,"lncRNA"
"ENSG00000267521",2,"17","GBR,TSI","EUR","iHS","LD","05_6392,05_14293",2,"lncRNA"
"ENSG00000267533",6,"18","BEB,CHB,FIN,ITU,PJL,STU","SAS,EAS,EUR","iHS","LD","05_1673,05_3385,05_5840,05_8642,05_12656,05_13724",2,"processed_pseudogene"
"ENSG00000267544",4,"19","ACB,CHS,GWD,MSL","AFR,EAS","iHS","LD","05_554,05_3994,05_7542,05_11078",2,"processed_pseudogene"
"ENSG00000267561",8,"1","ASW,CHB,GIH,ITU,PJL,PUR,STU,CHD","AFR,EAS,SAS,AMR","iHS,Tajima_D","LD,DFS","05_634,05_2948,05_6499,05_8216,05_12207,05_12760,05_13310,10_31",2,"protein_coding"
"ENSG00000267564",2,"18","ITU,STU","SAS","iHS","LD","05_8641,05_13722",2,"lncRNA"
"ENSG00000267568",2,"17","GBR,TSI","EUR","iHS","LD","05_6392,05_14293",2,"lncRNA"
"ENSG00000267576",4,"19","CEU,IBS,TSI,ASW","EUR,AFR","iHS,Fst","LD,PD","05_2855,05_8133,05_14309,07_694",2,"lncRNA"
"ENSG00000267586",2,"18","ITU,PJL","SAS","iHS","LD","05_8649,05_12661",2,"lncRNA"
"ENSG00000267665",2,"17","CLM,PEL","AMR","iHS","LD","05_4562,05_12101",2,"lncRNA"
"ENSG00000267706",2,"19","CDX,KHV","EAS","iHS","LD","05_2279,05_9835",2,"protein_coding"
"ENSG00000267762",4,"18","CDX,CHB,CLM,MXL","EAS,AMR","iHS","LD","05_2258,05_3390,05_4574,05_11609",2,"lncRNA"
"ENSG00000267808",6,"19","ACB,CLM,FIN,GBR,PUR,BSP","AFR,AMR,EUR","iHS","LD","05_560,05_4592,05_5859,05_6421,05_13237,12_199",2,"lncRNA"
"ENSG00000267892",2,"19","MSL,YRI","AFR","iHS","LD","05_11081,05_14933",2,"lncRNA"
"ENSG00000267940",2,"11","GWD,BSP","AFR","iHS","LD","05_7394,12_224",2,"lncRNA"
"ENSG00000268083",2,"19","MSL,YRI","AFR","iHS","LD","05_11081,05_14933",2,"protein_coding"
"ENSG00000268267",2,"19","ACB,BSP","AFR","iHS","LD","05_560,12_199",2,"unprocessed_pseudogene"
"ENSG00000268500",6,"19","ACB,CLM,FIN,GBR,PUR,BPY","AFR,AMR,EUR","iHS,XPEHH","LD","05_560,05_4592,05_5859,05_6421,05_13237,12_852",2,"protein_coding"
"ENSG00000268510",4,"19","CEU,CHS,IBS,JPT","EUR,EAS","iHS","LD","05_2861,05_3998,05_8139,05_9237",2,"unprocessed_pseudogene"
"ENSG00000268601",2,"19","BEB,ITU","SAS","iHS","LD","05_1692,05_8665",2,"lncRNA"
"ENSG00000268603",2,"2","CDX,KHV","EAS","iHS","LD","05_1838,05_9402",2,"lncRNA"
"ENSG00000268643",4,"19","ASW,CHB,GWD,MSL","AFR,EAS","iHS","LD","05_1172,05_3411,05_7548,05_11084",2,"protein_coding"
"ENSG00000268744",10,"19","CDX,CHB,CLM,ESN,FIN,GBR,JPT,KHV,PUR,STU","EAS,AMR,AFR,EUR,SAS","iHS","LD","05_2268,05_3407,05_4585,05_5240,05_5853,05_6410,05_9233,05_9829,05_13233,05_13740",2,"lncRNA"
"ENSG00000268756",2,"19","MSL,YRI","AFR","iHS","LD","05_11081,05_14933",2,"lncRNA"
"ENSG00000268797",2,"19","LWK,MSL","AFR","iHS","LD","05_10443,05_11082",2,"protein_coding"
"ENSG00000268833",2,"19","ESN,MSL","AFR","iHS","LD","05_5243,05_11083",2,"lncRNA"
"ENSG00000268870",10,"19","CDX,CHB,CLM,ESN,FIN,GBR,JPT,KHV,PUR,STU","EAS,AMR,AFR,EUR,SAS","iHS","LD","05_2268,05_3407,05_4585,05_5240,05_5853,05_6410,05_9233,05_9829,05_13233,05_13740",2,"protein_coding"
"ENSG00000268896",2,"2","CDX,KHV","EAS","iHS","LD","05_1838,05_9402",2,"lncRNA"
"ENSG00000268996",2,"9","ACB,GWD","AFR","iHS","LD","05_369,05_7362",2,"lncRNA"
"ENSG00000269130",2,"19","ACB,BSP","AFR","iHS","LD","05_560,12_199",2,"unprocessed_pseudogene"
"ENSG00000269275",2,"19","CDX,KHV","EAS","iHS","LD","05_2279,05_9835",2,"lncRNA"
"ENSG00000269353",2,"19","LWK,MSL","AFR","iHS","LD","05_10443,05_11082",2,"lncRNA"
"ENSG00000269392",2,"19","CDX,JPT","EAS","iHS","LD","05_2277,05_9241",2,"lncRNA"
"ENSG00000269404",2,"19","CDX,JPT","EAS","iHS","LD","05_2277,05_9241",2,"protein_coding"
"ENSG00000269444",2,"19","FIN,IBS","EUR","iHS","LD","05_5851,05_8130",2,"lncRNA"
"ENSG00000269609",2,"10","BPY,BSP","AFR","XPEHH","LD","12_859,12_1019",2,"lncRNA"
"ENSG00000269755",10,"19","CDX,CHB,CLM,ESN,FIN,GBR,JPT,KHV,PUR,STU","EAS,AMR,AFR,EUR,SAS","iHS","LD","05_2268,05_3407,05_4585,05_5240,05_5853,05_6410,05_9233,05_9829,05_13233,05_13740",2,"protein_coding"
"ENSG00000269802",2,"19","FIN,IBS","EUR","iHS","LD","05_5851,05_8130",2,"lncRNA"
"ENSG00000269893",2,"4","GWD,BSP","AFR","iHS","LD","05_7179,12_195",2,"lncRNA"
"ENSG00000269895",2,"11","GBR,TSI","EUR","iHS","LD","05_6273,05_14161",2,"lncRNA"
"ENSG00000269897",10,"10","KHV,ASW,BEB,MXL,PEL,PUR,CEU,earlyEUR,NA","EAS,AFR,SAS,AMR,EUR","FuLi_D,FuLi_F,iHS,Fst,SF2,XPEHH","DFS,LD,PD","01_239,05_974,05_1513,05_11445,05_11956,05_13063,07_582,08_50,12_1189,12_1409",2,"protein_coding"
"ENSG00000269957",6,"9","CEU,PJL,ACB,ESN,GWD,LWK,MSL","EUR,SAS,AFR","FuLi_D,FuLi_F,iHS","DFS,LD","01_2643,05_350,05_4996,05_7344,05_10226,05_10861",2,"lncRNA"
"ENSG00000269980",8,"12","YRI2CHB,ESN,FIN,GWD,IBS,MSL,YRI,ASW,CHB","AFR2EAS,AFR,EUR,EAS","Fst,iHS","PD,LD","01_606,05_5110,05_5744,05_7437,05_8026,05_10957,05_14825,07_275",2,"lncRNA"
"ENSG00000270017",2,"15","LWK,YRI","AFR","iHS","LD","05_10373,05_14878",2,"lncRNA"
"ENSG00000270021",2,"5","PUR,NA","AMR","iHS,XPEHH","LD","05_12935,12_811",2,"lncRNA"
"ENSG00000270076",10,"8","CHB,CHS,JPT,ASW,NA","EAS,AFR,SAS,AMR,OCN","iHS,Fst,XPEHH","LD,PD","02_33,02_112,03_152,07_187,12_363,12_645,12_772,12_1076,12_1359,12_1449",2,"lncRNA"
"ENSG00000270091",2,"17","ESN,YRI","AFR","iHS","LD","05_5202,05_14899",2,"lncRNA"
"ENSG00000270103",2,"1","GIH,ITU","SAS","iHS","LD","05_6487,05_8202",2,"lncRNA"
"ENSG00000270157",2,"7","ACB,MSL","AFR","iHS","LD","05_305,05_10815",2,"lncRNA"
"ENSG00000270194",2,"3","ESN,MSL","AFR","iHS","LD","05_4777,05_10635",2,"lncRNA"
"ENSG00000270210",2,"2","PEL,NA","AMR","iHS,XPEHH","LD","05_11712,12_781",2,"lncRNA"
"ENSG00000270240",4,"17","IBS,PUR,TSI,earlyEUR","EUR,AMR","iHS,SF2","LD,DFS","05_8106,05_13206,05_14281,08_53",2,"lncRNA"
"ENSG00000270264",2,"17","GIH,STU","SAS","iHS","LD","05_6931,05_13714",2,"processed_pseudogene"
"ENSG00000270301",2,"15","CEU,GBR","EUR","iHS","LD","02_17,02_95",2,"processed_pseudogene"
"ENSG00000270308",2,"X","ASW,GWD","AFR","iHS","LD","05_1226,05_7601",2,"processed_pseudogene"
"ENSG00000270344",2,"12","ASW,GWD","AFR","iHS","LD","05_1046,05_7432",2,"lncRNA"
"ENSG00000270379",4,"17","IBS,PUR,TSI,earlyEUR","EUR,AMR","iHS,SF2","LD,DFS","05_8106,05_13206,05_14281,08_53",2,"protein_coding"
"ENSG00000270385",2,"16","BPY,BSP","AFR","XPEHH","LD","12_818,12_969",2,"processed_pseudogene"
"ENSG00000270446",4,"X","CEU,GBR,IBS,PJL","EUR,SAS","iHS","LD","05_2917,05_6466,05_8188,05_12729",2,"processed_pseudogene"
"ENSG00000270480",4,"4","CDX,CHS,GIH,JPT","EAS,SAS","iHS","LD","05_1905,05_3635,05_6614,05_8870",2,"processed_pseudogene"
"ENSG00000270482",4,"12","CDX,CHS,GIH,KHV","EAS,SAS","iHS","LD","05_2157,05_3886,05_6844,05_9721",2,"lncRNA"
"ENSG00000270491",2,"11","CEU,TSI","EUR","iHS","LD","05_2698,05_14150",2,"processed_pseudogene"
"ENSG00000270531",2,"3","CEU,GBR","EUR","iHS","LD","05_2422,05_6022",2,"processed_pseudogene"
"ENSG00000270549",10,"1","BEB,CHB,FIN,GWD,ITU,KHV,MSL,PJL,PUR,STU","SAS,EAS,EUR,AFR,AMR","iHS","LD","05_1252,05_2942,05_5331,05_7029,05_8210,05_9309,05_10529,05_12198,05_12758,05_13306",2,"processed_pseudogene"
"ENSG00000270587",2,"17","CHS,JPT","EAS","iHS","LD","05_3969,05_9203",2,"processed_pseudogene"
"ENSG00000270591",2,"14","ASW,YRI","AFR","iHS","LD","05_1094,05_14862",2,"transcribed_processed_pseudogene"
"ENSG00000270632",2,"13","GIH,ITU","SAS","iHS","LD","05_6860,05_8563",2,"processed_pseudogene"
"ENSG00000270640",2,"2","PEL,NA","AMR","iHS,XPEHH","LD","05_11712,12_781",2,"lncRNA"
"ENSG00000270647",4,"17","IBS,PUR,TSI,earlyEUR","EUR,AMR","iHS,SF2","LD,DFS","05_8106,05_13206,05_14281,08_53",2,"protein_coding"
"ENSG00000270654",6,"2","BEB,CEU,ITU,PUR,STU,TSI","SAS,EUR,AMR","iHS","LD","05_1288,05_2385,05_8235,05_12788,05_13336,05_13847",2,"processed_pseudogene"
"ENSG00000270714",2,"17","ASW,ESN","AFR","iHS","LD","05_1148,05_5213",2,"processed_pseudogene"
"ENSG00000270763",2,"7","ACB,LWK","AFR","iHS","LD","05_288,05_10168",2,"processed_pseudogene"
"ENSG00000270798",2,"2","CEU,GBR","EUR","iHS","LD","02_3,02_83",2,"processed_pseudogene"
"ENSG00000270799",4,"2","ESN,MSL,PJL,YRI","AFR,SAS","iHS","LD","05_4742,05_10603,05_12259,05_14480",2,"processed_pseudogene"
"ENSG00000270800",4,"6","CLM,MXL,PEL,PJL","AMR,SAS","iHS","LD","05_4281,05_11331,05_11855,05_12377",2,"protein_coding"
"ENSG00000270839",2,"5","ITU,STU","SAS","iHS","LD","05_8350,05_13454",2,"processed_pseudogene"
"ENSG00000270865",2,"8","LWK,YRI","AFR","iHS","LD","05_10201,05_14699",2,"processed_pseudogene"
"ENSG00000270871",4,"17","IBS,PUR,TSI,earlyEUR","EUR,AMR","iHS,SF2","LD,DFS","05_8106,05_13206,05_14281,08_53",2,"lncRNA"
"ENSG00000270892",6,"5","GIH,ITU,KHV,PEL,PJL,STU","SAS,EAS,AMR","iHS","LD","05_6646,05_8348,05_9517,05_11841,05_12365,05_13451",2,"processed_pseudogene"
"ENSG00000270894",4,"17","IBS,PUR,TSI,earlyEUR","EUR,AMR","iHS,SF2","LD,DFS","05_8106,05_13206,05_14281,08_53",2,"lncRNA"
